Name	     Facies	Depth	GR	ILD	PHIND	PE
NOLAN	5	2873.5	73688	0.31	17409	2922
NOLAN	5	2874.0	76.25	295	19977	2981
NOLAN	2	2874.5	73938	301	21143	3065
NOLAN	3	2875.0	75.5	323	20.17	3133
NOLAN	5	2875.5	77938	0.35	16.27	3.32
NOLAN	5	2876.0	85.75	384	13579	3662
NOLAN	5	2876.5	81875	438	9822	4394
NOLAN	8	2877.0	75125	518	7629	4562
NOLAN	8	2877.5	73375	614	6898	4894
NOLAN	8	2878.0	79938	696	6442	5121
NOLAN	8	2878.5	89.5	749	6.54	5098
NOLAN	6	2879.0	85813	767	6905	5008
NOLAN	6	2879.5	75563	751	7075	4695
NOLAN	5	2880.0	60156	724	8125	4359
NOLAN	5	2880.5	55938	703	9324	3.91
NOLAN	6	2881.0	55063	685	10984	3461
NOLAN	4	2881.5	58844	658	11.75	3434
NOLAN	4	2882.0	55906	622	11734	3473
NOLAN	4	2882.5	54781	576	11383	3412
NOLAN	4	2883.0	56375	0.53	10.89	3527
NOLAN	6	2883.5	65125	498	11329	3424
NOLAN	6	2884.0	67813	487	12872	3441
NOLAN	4	2884.5	64938	495	14.28	3201
NOLAN	7	2885.0	58.5	511	16044	3.19
NOLAN	7	2885.5	61313	523	15111	3244
NOLAN	7	2886.0	80563	529	13842	3.67
NOLAN	7	2886.5	104438	0.54	11.49	4227
NOLAN	8	2887.0	116.5	566	11084	4742
NOLAN	8	2887.5	110875	612	10638	4867
NOLAN	8	2888.0	109313	664	10866	4891
NOLAN	8	2888.5	108313	704	10402	5223
NOLAN	6	2889.0	111688	727	10628	5059
NOLAN	6	2889.5	100063	733	9993	5258
NOLAN	6	2890.0	100063	733	9993	5258
NOLAN	8	2890.5	95.0	0.73	9.48	5246
NOLAN	8	2891.0	80563	0.72	8933	5488
NOLAN	6	2891.5	63031	0.7	8487	5863
NOLAN	6	2892.0	43813	667	8527	5715
NOLAN	8	2892.5	33625	628	8551	5848
NOLAN	8	2893.0	29656	591	9098	5187
NOLAN	6	2893.5	26719	559	10524	5047
NOLAN	6	2894.0	22641	531	11687	4.75
NOLAN	8	2894.5	20953	0.5	12667	4797
NOLAN	8	2895.0	22562	0.47	12748	4852
NOLAN	8	2895.5	24406	441	12.49	4914
NOLAN	8	2896.0	24875	418	12006	5.07
NOLAN	8	2896.5	25078	407	11.64	4996
NOLAN	8	2897.0	24422	408	12872	4785
NOLAN	8	2897.5	27781	415	13719	4699
NOLAN	8	2898.0	29734	429	14037	4914
NOLAN	8	2898.5	39656	446	12649	4953
NOLAN	8	2899.0	48.75	462	11727	4492
NOLAN	8	2899.5	52406	486	11133	3815
NOLAN	6	2900.0	50188	522	10.98	3693
NOLAN	5	2900.5	54906	567	10213	3.58
NOLAN	8	2901.0	68063	625	9.7	3863
NOLAN	6	2901.5	79813	702	9289	3871
NOLAN	4	2902.0	88.5	764	9743	4004
NOLAN	4	2902.5	85188	799	10127	3775
NOLAN	4	2903.0	74188	795	8905	4148
NOLAN	4	2903.5	74188	795	8905	4148
NOLAN	5	2904.0	55406	739	6504	4258
NOLAN	6	2904.5	47875	676	4388	4797
NOLAN	8	2905.0	58219	667	5926	4113
NOLAN	8	2905.5	79.25	671	17369	3.49
NOLAN	3	2906.0	93125	664	27246	3057
NOLAN	3	2906.5	94.25	649	27267	2682
NOLAN	3	2907.0	84875	612	20627	3076
NOLAN	3	2907.5	77125	568	14587	3299
NOLAN	3	2908.0	70563	568	13462	3611
NOLAN	3	2908.5	61813	581	12719	3256
NOLAN	2	2909.0	62188	581	12.67	3354
NOLAN	2	2909.5	62563	569	11446	3.25
NOLAN	2	2910.0	74.5	555	11073	3342
NOLAN	2	2910.5	84625	533	13499	3.15
NOLAN	3	2911.0	94.25	525	17.55	3029
NOLAN	3	2911.5	101.0	531	21452	2844
NOLAN	3	2912.0	97.75	0.54	23636	2.75
NOLAN	3	2912.5	90063	551	21519	2699
NOLAN	2	2913.0	79625	573	17839	2885
NOLAN	2	2913.5	73813	601	12376	3262
NOLAN	2	2914.0	77438	636	9483	3418
NOLAN	2	2914.5	72625	681	7522	3373
NOLAN	2	2915.0	69813	716	7393	3232
NOLAN	2	2915.5	65438	728	7403	3231
NOLAN	2	2916.0	65875	719	7386	3356
NOLAN	2	2916.5	67.25	693	7483	3398
NOLAN	2	2917.0	67875	662	8404	3348
NOLAN	2	2917.5	75.0	623	8381	3348
NOLAN	2	2918.0	80938	578	9.3	3457
NOLAN	2	2918.5	86.75	0.55	11256	3223
NOLAN	2	2919.0	92125	528	15.28	2879
NOLAN	2	2919.5	95.0	504	16331	2732
NOLAN	2	2920.0	98625	498	17.43	3008
NOLAN	2	2920.5	97.5	518	19691	3213
NOLAN	3	2921.0	92813	528	24702	2959
NOLAN	3	2921.5	72375	551	24214	2805
NOLAN	8	2922.0	48281	596	19402	2906
NOLAN	8	2922.5	27.25	631	13545	3561
NOLAN	8	2923.0	19875	675	9412	3807
NOLAN	8	2923.5	16906	766	7409	3805
NOLAN	8	2924.0	18391	845	6.18	4094
NOLAN	6	2924.5	21719	905	5097	4418
NOLAN	6	2925.0	25.75	961	4592	4758
NOLAN	8	2925.5	26438	992	4192	5156
NOLAN	8	2926.0	28031	971	4459	5051
NOLAN	8	2926.5	28875	944	4723	5047
NOLAN	8	2927.0	33031	928	5977	4406
NOLAN	8	2927.5	34469	919	6645	3904
NOLAN	5	2928.0	36875	0.92	6643	3609
NOLAN	5	2928.5	38688	933	6138	3785
NOLAN	5	2929.0	42625	941	5014	4312
NOLAN	5	2929.5	42031	938	3713	4598
NOLAN	6	2930.0	37.5	929	2873	4875
NOLAN	6	2930.5	33281	919	2774	4141
NOLAN	8	2931.0	38594	893	3841	3826
NOLAN	8	2931.5	52688	847	4.99	3291
NOLAN	2	2932.0	63938	782	6.93	3393
NOLAN	2	2932.5	74.0	721	9299	3.18
NOLAN	2	2933.0	79813	676	12.49	3.08
NOLAN	2	2933.5	91.25	653	15422	2992
NOLAN	2	2934.0	98.25	643	15822	3082
NOLAN	2	2934.5	98625	623	13.82	3443
NOLAN	2	2935.0	86.5	594	10.4	3684
NOLAN	2	2935.5	77313	567	8614	3.77
NOLAN	3	2936.0	71938	546	8905	3754
NOLAN	3	2936.5	75.75	535	12491	3598
NOLAN	3	2937.0	83563	535	17206	3342
NOLAN	3	2937.5	93813	539	20333	3.08
NOLAN	3	2938.0	99.5	538	18754	3023
NOLAN	3	2938.5	90813	532	16059	3.1
NOLAN	3	2939.0	79813	534	13315	3309
NOLAN	2	2939.5	73313	535	12809	3316
NOLAN	1	2940.0	67625	547	10888	3494
NOLAN	1	2940.5	68063	576	9502	3527
NOLAN	1	2941.0	67625	597	8337	3574
NOLAN	1	2941.5	73688	597	9908	3209
NOLAN	3	2942.0	79.5	625	20658	2682
NOLAN	3	2942.5	82.5	658	26186	2498
NOLAN	3	2943.0	78.75	0.66	26344	2648
NOLAN	3	2943.5	60.25	651	17847	4438
NOLAN	8	2944.0	37125	0.64	11731	5324
NOLAN	8	2944.5	20.75	624	9936	5.52
NOLAN	8	2945.0	14414	657	11411	5152
NOLAN	8	2945.5	14117	721	12506	5023
NOLAN	8	2946.0	15938	0.76	10917	4644
NOLAN	8	2946.5	16797	779	9.19	5152
NOLAN	8	2947.0	18.25	795	7566	4918
NOLAN	8	2947.5	18813	799	7566	4918
NOLAN	8	2948.0	22641	802	6.48	4731
NOLAN	8	2948.5	28969	808	5541	4059
NOLAN	8	2949.0	30.5	813	4889	4.16
NOLAN	8	2949.5	28.75	816	5067	4394
NOLAN	8	2950.0	23406	822	6088	4926
NOLAN	8	2950.5	20359	828	6685	5144
NOLAN	8	2951.0	16828	0.84	6089	5406
NOLAN	8	2951.5	19484	854	4739	5324
NOLAN	6	2952.0	23141	873	3767	5.41
NOLAN	6	2952.5	26719	898	4372	4977
NOLAN	6	2953.0	26688	907	4611	5129
NOLAN	6	2953.5	25.75	882	4144	5184
NOLAN	8	2954.0	32906	839	3632	5223
NOLAN	3	2954.5	55469	795	4397	4762
NOLAN	3	2955.0	81375	741	6675	4004
NOLAN	2	2955.5	98563	688	10013	3711
NOLAN	2	2956.0	102375	643	12424	3527
NOLAN	2	2956.5	102188	601	13809	3486
NOLAN	2	2957.0	101.25	577	13663	2959
NOLAN	2	2957.5	102875	572	13462	2713
NOLAN	2	2958.0	103.25	572	13643	2947
NOLAN	2	2958.5	100688	577	12.73	3074
NOLAN	2	2959.0	95063	0.59	12404	3424
NOLAN	2	2959.5	89.0	607	11621	3369
NOLAN	2	2960.0	89125	624	11417	3596
NOLAN	2	2960.5	83063	642	10498	3648
NOLAN	2	2961.0	76563	652	10.18	3.51
NOLAN	2	2961.5	73.25	654	10254	3242
NOLAN	2	2962.0	79438	655	11018	3176
NOLAN	2	2962.5	89.0	653	11692	3.17
NOLAN	2	2963.0	85.5	641	12036	3131
NOLAN	2	2963.5	80.5	616	11701	3123
NOLAN	2	2964.0	73375	584	11425	3065
NOLAN	2	2964.5	74.75	546	11783	2984
NOLAN	2	2965.0	69063	513	12897	2895
NOLAN	2	2965.5	68375	489	13997	2889
NOLAN	2	2966.0	68313	473	14406	3.09
NOLAN	2	2966.5	76813	462	17231	3201
NOLAN	2	2967.0	89875	467	20171	3.08
NOLAN	3	2967.5	92.75	471	20.61	3143
NOLAN	3	2968.0	84875	467	17256	3512
NOLAN	5	2968.5	58375	462	13151	4285
NOLAN	5	2969.0	37969	467	12337	4543
NOLAN	8	2969.5	21266	0.48	13.2	4551
NOLAN	8	2970.0	17641	513	14221	4719
NOLAN	8	2970.5	15586	548	13538	4656
NOLAN	8	2971.0	15.0	574	12112	4336
NOLAN	8	2971.5	13617	596	11133	4441
NOLAN	8	2972.0	16.25	624	9831	4547
NOLAN	8	2972.5	18781	626	8994	4711
NOLAN	8	2973.0	23219	602	7641	4582
NOLAN	8	2973.5	28328	565	8281	3936
NOLAN	8	2974.0	45063	533	11293	3328
NOLAN	2	2974.5	65125	523	14943	2809
NOLAN	2	2975.0	83938	526	16355	2709
NOLAN	2	2975.5	82563	515	14334	2936
NOLAN	2	2976.0	75.5	493	11491	3275
NOLAN	2	2976.5	66.0	473	9773	3.52
NOLAN	2	2977.0	67313	473	9236	3.4
NOLAN	2	2977.5	71.5	507	9236	3.4
NOLAN	2	2978.0	81.25	564	10481	3316
NOLAN	2	2978.5	90375	614	11596	3147
NOLAN	2	2979.0	92813	646	12898	3184
NOLAN	2	2979.5	87125	0.66	12294	3109
NOLAN	2	2980.0	77563	658	10856	3238
NOLAN	2	2980.5	73375	655	8959	3336
NOLAN	2	2981.0	73438	663	8036	3371
NOLAN	2	2981.5	75.25	664	7922	3289
NOLAN	2	2982.0	76938	651	8534	3127
NOLAN	2	2982.5	80188	611	9171	3106
NOLAN	2	2983.0	88.5	564	9456	3275
NOLAN	2	2983.5	98.5	526	10032	3277
NOLAN	2	2984.0	107125	519	13167	3.26
NOLAN	2	2984.5	108.75	535	20311	2822
NOLAN	3	2985.0	94563	549	25587	2816
NOLAN	5	2985.5	66813	567	23489	3065
NOLAN	8	2986.0	38781	588	17245	4199
NOLAN	8	2986.5	21016	611	11225	5238
NOLAN	8	2987.0	17484	665	6.67	5551
NOLAN	8	2987.5	16234	753	6483	5336
NOLAN	8	2988.0	16672	832	6524	5586
NOLAN	8	2988.5	20172	903	6449	4809
NOLAN	4	2989.0	26953	949	7108	4602
NOLAN	5	2989.5	37594	931	7124	4586
NOLAN	5	2990.0	41188	838	6756	5.32
NOLAN	5	2990.5	43531	684	5608	5254
NOLAN	6	2991.0	42594	524	8.29	3469
NOLAN	6	2991.5	54031	385	15084	2.94
NOLAN	3	2992.0	69.5	269	22478	2617
NOLAN	3	2992.5	74625	182	24017	2855
NOLAN	3	2993.0	63.75	114	23609	2914
NOLAN	3	2993.5	49469	56	23827	2998
NOLAN	3	2994.0	47656	12	24357	3092
NOLAN	3	2994.5	49375	-13	23544	3191
NOLAN	4	2995.0	48031	-19	20059	3592
NOLAN	8	2995.5	43.25	-12	17813	4191
NOLAN	8	2996.0	35844	14	17024	4.93
NOLAN	8	2996.5	28859	46	17326	5102
NOLAN	8	2997.0	22609	77	17955	5156
NOLAN	8	2997.5	22188	98	17955	5156
NOLAN	8	2998.0	22266	102	17962	5254
NOLAN	8	2998.5	30328	98	18053	5102
NOLAN	8	2999.0	35313	0.1	17524	4805
NOLAN	8	2999.5	46313	118	17166	4613
NOLAN	8	3000.0	56594	152	17392	5074
NOLAN	8	3000.5	64938	192	16153	6371
NOLAN	8	3001.0	65.0	225	13.26	8063
NOLAN	8	3001.5	66438	249	9112	7172
NOLAN	8	3002.0	80.5	265	7153	6094
NOLAN	8	3002.5	93313	282	8.17	5.77
NOLAN	8	3003.0	103125	295	11154	5332
NOLAN	8	3003.5	114.25	281	14104	5.07
NOLAN	8	3004.0	131625	252	15703	5094
NOLAN	8	3004.5	141.75	0.22	16154	5465
NOLAN	8	3005.0	129.5	192	15.69	5.82
NOLAN	8	3005.5	120.25	176	15982	5324
NOLAN	8	3006.0	106625	172	16374	5129
NOLAN	8	3006.5	105.0	0.18	16867	4633
NOLAN	8	3007.0	97438	194	16387	4.77
NOLAN	8	3007.5	97688	215	15672	4754
NOLAN	5	3008.0	105875	243	15672	4754
NOLAN	5	3008.5	135625	279	15191	5074
NOLAN	5	3009.0	164.25	323	14264	4984
NOLAN	5	3009.5	168375	376	13528	4836
NOLAN	8	3010.0	137875	434	12349	4977
NOLAN	8	3010.5	98188	484	12242	5039
NOLAN	8	3011.0	79188	519	11796	5141
NOLAN	6	3011.5	76188	529	10591	4699
NOLAN	6	3012.0	88.25	0.52	9123	4574
NOLAN	8	3012.5	102.75	512	8805	4602
NOLAN	8	3013.0	107563	517	11586	4754
NOLAN	3	3013.5	110938	517	14888	3.9
NOLAN	3	3014.0	104.0	501	16974	3231
NOLAN	3	3014.5	98563	474	18862	2744
NOLAN	3	3015.0	91125	447	17347	2805
NOLAN	3	3015.5	93125	425	16233	3076
NOLAN	3	3016.0	101938	422	15259	3545
NOLAN	3	3016.5	107313	426	16416	3492
NOLAN	3	3017.0	112563	424	17188	3381
NOLAN	3	3017.5	110375	427	16546	3289
NOLAN	3	3018.0	113.5	434	16803	3184
NOLAN	3	3018.5	107938	438	18296	3.16
NOLAN	3	3019.0	103.5	448	19762	3.15
NOLAN	3	3019.5	100.25	467	19253	3211
NOLAN	3	3020.0	94.5	483	18242	3299
NOLAN	3	3020.5	94.0	502	16.54	3625
NOLAN	2	3021.0	91188	526	16841	3656
NOLAN	2	3021.5	89938	545	16725	3.83
NOLAN	3	3022.0	86.5	562	17.14	3617
NOLAN	3	3022.5	77938	576	15665	3609
NOLAN	2	3023.0	76813	582	14443	3682
NOLAN	2	3023.5	77688	585	13076	3836
NOLAN	2	3024.0	77563	593	13159	4262
NOLAN	2	3024.5	78563	595	12.97	4102
NOLAN	2	3025.0	76.0	593	13265	3957
NOLAN	2	3025.5	80688	591	12799	3.75
NOLAN	2	3026.0	82125	585	13158	3871
NOLAN	2	3026.5	84.5	0.57	13523	3973
NOLAN	2	3027.0	86688	557	13484	3674
NOLAN	2	3027.5	87.25	546	13598	3596
NOLAN	2	3028.0	87375	531	13188	3467
NOLAN	2	3028.5	87.0	518	13883	3676
NOLAN	2	3029.0	97375	519	15299	3641
NOLAN	2	3029.5	100563	515	17865	3365
NOLAN	2	3030.0	102625	516	18152	3242
NOLAN	2	3030.5	93.75	0.53	17209	3176
NOLAN	3	3031.0	94938	562	16955	3318
NOLAN	8	3031.5	81125	597	19023	3131
NOLAN	8	3032.0	58188	643	15.26	3334
NOLAN	8	3032.5	32969	0.69	11.14	3518
NOLAN	8	3033.0	20969	734	6748	4121
NOLAN	8	3033.5	14461	782	6947	4.0
NOLAN	8	3034.0	13609	859	7059	4305
NOLAN	8	3034.5	13.25	908	7534	4555
NOLAN	8	3035.0	19219	909	7476	4731
NOLAN	8	3035.5	19641	888	7.41	3815
NOLAN	5	3036.0	24266	862	6864	3117
NOLAN	5	3036.5	26141	818	7727	2.75
NOLAN	5	3037.0	29594	773	8687	2957
NOLAN	5	3037.5	32938	734	10374	3078
NOLAN	5	3038.0	36844	697	12005	3283
NOLAN	5	3038.5	44188	667	12435	3172
NOLAN	5	3039.0	50625	661	12703	3031
NOLAN	4	3039.5	57.0	672	12825	2932
NOLAN	4	3040.0	57469	0.69	13132	2943
NOLAN	4	3040.5	48531	709	12384	3182
NOLAN	5	3041.0	40469	728	10228	3137
NOLAN	6	3041.5	32813	752	8.11	3356
NOLAN	5	3042.0	38563	0.79	6809	3557
NOLAN	5	3042.5	46906	844	7696	3481
NOLAN	5	3043.0	54594	896	8614	3354
NOLAN	5	3043.5	51219	931	8.38	3443
NOLAN	5	3044.0	40688	0.94	6443	3871
NOLAN	5	3044.5	34406	939	5181	4105
NOLAN	5	3045.0	31297	0.95	4333	4109
NOLAN	5	3045.5	36469	967	4567	4125
NOLAN	5	3046.0	38906	972	4959	4098
NOLAN	5	3046.5	41906	969	5889	3783
NOLAN	5	3047.0	38719	957	6181	3594
NOLAN	5	3047.5	38125	938	6744	3.57
NOLAN	5	3048.0	41969	915	6516	3.65
NOLAN	5	3048.5	45031	0.89	6.04	3955
NOLAN	5	3049.0	47125	864	5191	4242
NOLAN	5	3049.5	57.75	838	7036	4402
NOLAN	4	3050.0	68375	0.82	9037	4383
NOLAN	6	3050.5	77313	814	10644	4172
NOLAN	6	3051.0	66313	815	10976	4207
NOLAN	8	3051.5	61406	811	9753	4066
NOLAN	8	3052.0	62438	808	8738	4172
NOLAN	8	3052.5	80875	806	7712	3951
NOLAN	8	3053.0	96.5	817	7272	3963
NOLAN	8	3053.5	120188	839	7033	3877
NOLAN	8	3054.0	165625	868	7147	4148
NOLAN	4	3054.5	219375	0.89	8019	4023
NOLAN	4	3055.0	247.5	909	8622	3885
NOLAN	4	3055.5	216.75	0.92	8728	3818
NOLAN	4	3056.0	166625	927	8029	4027
NOLAN	4	3056.5	119063	933	8005	4422
NOLAN	4	3057.0	96563	939	7726	4469
NOLAN	4	3057.5	78188	939	8134	4371
NOLAN	4	3058.0	78188	938	8249	4062
NOLAN	4	3058.5	70.75	936	8249	4062
NOLAN	4	3059.0	61.5	932	8231	4137
NOLAN	4	3059.5	56813	926	8248	4105
NOLAN	4	3060.0	52281	921	8022	3965
NOLAN	4	3060.5	48438	913	8329	3674
NEWBY	3	2826.0	76.34	719	11.0	3.7
NEWBY	3	2826.5	83.74	688	12.55	3.4
NEWBY	3	2827.0	83.19	664	11.95	3.4
NEWBY	3	2827.5	80.44	648	11.15	3.4
NEWBY	3	2828.0	75.42	648	11.45	3.3
NEWBY	3	2828.5	71.5	663	11.6	3.3
NEWBY	3	2829.0	69.63	685	11.35	3.3
NEWBY	3	2829.5	70.01	705	11.1	3.4
NEWBY	3	2830.0	67.56	717	10.8	3.4
NEWBY	3	2830.5	67.33	719	10.75	3.4
NEWBY	3	2831.0	64.77	718	10.45	3.3
NEWBY	3	2831.5	64.8	715	10.05	3.4
NEWBY	2	2832.0	66.25	716	10.45	3.5
NEWBY	2	2832.5	66.55	719	10.4	3.5
NEWBY	2	2833.0	66.13	723	9.85	3.5
NEWBY	2	2833.5	65.54	723	8.65	3.5
NEWBY	2	2834.0	63.07	721	7.75	3.5
NEWBY	2	2834.5	59.71	0.72	7.05	3.4
NEWBY	2	2835.0	57.86	721	7.1	3.3
NEWBY	2	2835.5	54.8	723	7.4	3.3
NEWBY	2	2836.0	51.8	722	7.5	3.3
NEWBY	2	2836.5	52.62	717	7.45	3.3
NEWBY	2	2837.0	53.66	706	7.85	3.4
NEWBY	2	2837.5	55.79	688	8.25	3.3
NEWBY	2	2838.0	58.54	666	8.85	3.2
NEWBY	2	2838.5	60.95	639	9.65	3.3
NEWBY	2	2839.0	66.56	613	10.65	3.3
NEWBY	2	2839.5	70.88	589	11.4	3.2
NEWBY	2	2840.0	71.57	571	12.45	3.1
NEWBY	3	2840.5	72.53	555	13.45	3.2
NEWBY	3	2841.0	67.99	542	14.35	3.1
NEWBY	2	2841.5	60.31	525	14.1	3.2
NEWBY	2	2842.0	55.52	504	11.55	3.2
NEWBY	2	2842.5	56.07	486	11.0	3.2
NEWBY	2	2843.0	62.67	473	15.8	3.2
NEWBY	2	2843.5	66.9	471	21.4	3.2
NEWBY	2	2844.0	68.54	477	24.25	3.2
NEWBY	2	2844.5	68.7	483	22.85	3.2
NEWBY	5	2845.0	63.2	489	17.25	3.4
NEWBY	5	2845.5	60.33	493	15.6	3.7
NEWBY	5	2846.0	58.16	491	14.35	3.8
NEWBY	5	2846.5	52.61	481	11.45	3.9
NEWBY	3	2847.0	45.72	464	8.8	3.9
NEWBY	6	2847.5	35.92	441	7.95	4.0
NEWBY	6	2848.0	26.62	422	10.7	4.3
NEWBY	7	2848.5	24.14	398	12.55	4.0
NEWBY	7	2849.0	24.36	375	12.95	3.9
NEWBY	7	2849.5	23.28	0.35	11.85	4.1
NEWBY	7	2850.0	25.7	334	10.95	4.1
NEWBY	7	2850.5	28.2	336	11.2	3.7
NEWBY	7	2851.0	28.35	352	12.1	3.7
NEWBY	7	2851.5	31.71	377	12.8	3.6
NEWBY	7	2852.0	35.52	405	12.75	3.3
NEWBY	7	2852.5	39.11	431	12.55	3.2
NEWBY	5	2853.0	44.57	458	12.4	3.2
NEWBY	5	2853.5	54.42	0.49	12.35	3.1
NEWBY	5	2854.0	61.72	0.53	13.15	3.1
NEWBY	5	2854.5	66.81	577	13.55	3.1
NEWBY	4	2855.0	74.17	628	13.5	3.2
NEWBY	4	2855.5	82.18	679	12.5	3.5
NEWBY	4	2856.0	85.67	725	9.4	3.6
NEWBY	4	2856.5	87.06	761	6.3	3.8
NEWBY	4	2857.0	84.2	792	4.6	3.8
NEWBY	8	2857.5	83.45	823	4.35	3.9
NEWBY	8	2858.0	90.42	0.86	5.75	3.9
NEWBY	6	2858.5	100.83	898	7.65	3.8
NEWBY	4	2859.0	108.34	0.93	9.65	3.9
NEWBY	4	2859.5	107.75	946	9.85	3.9
NEWBY	4	2860.0	92.63	945	8.55	3.8
NEWBY	4	2860.5	70.46	935	6.25	3.7
NEWBY	8	2861.0	55.67	924	4.65	3.7
NEWBY	8	2861.5	49.35	919	4.1	3.6
NEWBY	8	2862.0	46.82	918	4.8	3.6
NEWBY	8	2862.5	48.11	0.91	6.65	3.8
NEWBY	5	2863.0	51.66	886	8.65	3.7
NEWBY	5	2863.5	49.73	847	10.1	3.6
NEWBY	5	2864.0	51.46	801	11.25	3.6
NEWBY	4	2864.5	54.67	757	12.1	3.6
NEWBY	4	2865.0	56.96	721	12.4	3.6
NEWBY	4	2865.5	58.67	693	12.7	3.6
NEWBY	4	2866.0	61.19	675	12.9	3.6
NEWBY	4	2866.5	60.77	666	13.25	3.7
NEWBY	4	2867.0	60.99	661	13.5	3.7
NEWBY	4	2867.5	63.65	658	13.75	3.6
NEWBY	4	2868.0	66.98	654	13.8	3.5
NEWBY	4	2868.5	68.44	646	14.35	3.5
NEWBY	4	2869.0	71.39	638	14.8	3.4
NEWBY	4	2869.5	73.08	0.63	14.5	3.3
NEWBY	4	2870.0	71.86	624	14.75	3.3
NEWBY	4	2870.5	71.83	623	14.9	3.3
NEWBY	4	2871.0	70.27	624	15.1	3.3
NEWBY	4	2871.5	69.65	626	14.8	3.4
NEWBY	4	2872.0	66.78	631	14.15	3.5
NEWBY	4	2872.5	64.06	638	12.95	3.5
NEWBY	4	2873.0	60.24	651	11.65	3.5
NEWBY	4	2873.5	58.25	667	11.4	3.4
NEWBY	6	2874.0	56.79	687	10.95	3.4
NEWBY	6	2874.5	58.0	703	10.5	3.3
NEWBY	6	2875.0	60.75	0.71	10.6	3.3
NEWBY	4	2875.5	64.48	707	10.45	3.4
NEWBY	4	2876.0	65.37	693	10.25	3.5
NEWBY	4	2876.5	65.84	672	10.8	3.4
NEWBY	4	2877.0	67.38	0.65	11.45	3.3
NEWBY	4	2877.5	67.07	626	12.0	3.2
NEWBY	4	2878.0	65.28	603	12.8	3.0
NEWBY	4	2878.5	65.26	0.58	13.75	2.9
NEWBY	4	2879.0	63.4	559	13.85	2.9
NEWBY	4	2879.5	64.1	544	13.9	2.8
NEWBY	4	2880.0	66.77	542	14.45	2.8
NEWBY	4	2880.5	69.72	554	14.8	2.9
NEWBY	4	2881.0	71.0	0.58	15.2	3.1
NEWBY	4	2881.5	69.77	617	14.65	3.3
NEWBY	4	2882.0	64.39	665	12.45	3.6
NEWBY	4	2882.5	60.94	721	9.45	4.0
NEWBY	4	2883.0	56.89	785	7.1	4.3
NEWBY	6	2883.5	54.2	856	5.45	4.5
NEWBY	6	2884.0	53.14	923	4.35	4.5
NEWBY	6	2884.5	52.7	961	3.45	4.3
NEWBY	6	2885.0	51.93	946	3.65	4.1
NEWBY	8	2885.5	56.1	887	4.55	4.0
NEWBY	8	2886.0	61.49	805	5.95	3.7
NEWBY	5	2886.5	68.77	725	8.1	3.4
NEWBY	5	2887.0	78.57	658	14.2	3.2
NEWBY	5	2887.5	85.47	0.61	21.35	3.0
NEWBY	5	2888.0	88.63	583	28.2	3.0
NEWBY	2	2888.5	88.97	569	31.65	2.9
NEWBY	3	2889.0	84.66	567	30.2	3.1
NEWBY	3	2889.5	76.48	574	24.4	3.4
NEWBY	3	2890.0	69.35	595	18.45	3.5
NEWBY	3	2890.5	63.07	0.63	10.55	3.9
NEWBY	3	2891.0	59.01	675	9.3	4.0
NEWBY	3	2891.5	59.94	719	8.0	4.1
NEWBY	3	2892.0	61.89	0.75	9.45	4.0
NEWBY	3	2892.5	63.84	763	10.1	3.8
NEWBY	3	2893.0	65.13	0.76	10.7	3.8
NEWBY	3	2893.5	65.86	745	11.2	3.7
NEWBY	3	2894.0	64.98	728	11.25	3.7
NEWBY	3	2894.5	63.13	713	11.25	3.6
NEWBY	3	2895.0	61.3	702	10.65	3.6
NEWBY	3	2895.5	59.07	695	10.5	3.5
NEWBY	3	2896.0	54.86	691	9.9	3.4
NEWBY	3	2896.5	52.06	688	9.45	3.2
NEWBY	2	2897.0	50.25	682	8.85	3.1
NEWBY	2	2897.5	49.94	671	8.6	3.1
NEWBY	2	2898.0	49.52	656	8.45	3.2
NEWBY	2	2898.5	50.38	644	8.35	3.3
NEWBY	2	2899.0	51.74	633	8.85	3.3
NEWBY	2	2899.5	54.38	623	9.95	3.4
NEWBY	2	2900.0	57.35	613	10.75	3.3
NEWBY	2	2900.5	60.11	0.6	11.0	3.3
NEWBY	2	2901.0	60.58	589	11.4	3.2
NEWBY	2	2901.5	62.39	0.59	12.6	3.1
NEWBY	2	2902.0	64.39	605	15.3	3.0
NEWBY	2	2902.5	63.97	632	19.4	3.1
NEWBY	2	2903.0	58.9	664	20.6	3.4
NEWBY	2	2903.5	49.15	0.69	18.6	3.7
NEWBY	3	2904.0	37.28	713	13.05	4.0
NEWBY	8	2904.5	37.28	713	13.05	4.0
NEWBY	8	2905.0	24.56	743	9.55	4.5
NEWBY	8	2905.5	18.18	785	8.55	4.6
NEWBY	8	2906.0	15.89	841	8.05	4.6
NEWBY	8	2906.5	15.67	898	7.6	4.6
NEWBY	8	2907.0	15.77	932	7.1	4.5
NEWBY	8	2907.5	14.62	928	6.35	4.5
NEWBY	8	2908.0	13.92	886	5.85	4.6
NEWBY	8	2908.5	14.0	823	6.0	4.4
NEWBY	8	2909.0	15.63	759	7.05	4.1
NEWBY	8	2909.5	18.49	708	9.2	3.9
NEWBY	7	2910.0	23.27	664	10.25	3.8
NEWBY	7	2910.5	29.04	627	10.85	3.6
NEWBY	7	2911.0	33.5	597	9.9	3.6
NEWBY	7	2911.5	35.92	575	8.65	3.7
NEWBY	7	2912.0	37.3	572	8.0	3.8
